STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       3490;19420401;19420430;    5;  -999;   8.80;    -999;    3.30;-999;-999;-999;-999;-999;    5;    14.8;    3.9;eor
       3490;19420501;19420531;    5;  -999;  12.70;    -999;    7.70;-999;-999;-999;-999;-999;    5;    91.4;   13.9;eor
       3490;19420601;19420630;    5;  -999;  15.50;    -999;    8.60;-999;-999;-999;-999;-999;    5;    91.8;   52.7;eor
       3490;19420701;19420731;    5;  -999;  16.90;    -999;   11.60;-999;-999;-999;-999;-999;    5;   135.0;   41.9;eor
       3490;19420801;19420831;    5;  -999;  17.30;    -999;   10.80;-999;-999;-999;-999;-999;    5;    45.3;    8.9;eor
       3490;19420901;19420930;    5;  -999;  15.00;    -999;   10.00;-999;-999;-999;-999;-999;    5;    38.2;   16.7;eor
       3490;19421001;19421031;    5;  -999;  12.70;    -999;    8.20;-999;-999;-999;-999;-999;    5;    49.5;    8.1;eor
       3490;19421101;19421130;    5;  -999;   6.00;    -999;    3.00;-999;-999;-999;-999;-999;    5;    50.9;    7.3;eor
       3490;19421201;19421231;    5;  -999;   4.40;    -999;    0.30;-999;-999;-999;-999;-999;    5;    50.4;   13.8;eor
       3490;19430101;19430131;    5;  -999;   2.20;    -999;   -2.10;-999;-999;-999;-999;-999;    5;    56.0;   10.1;eor
       3490;19430201;19430228;    5;  -999;   4.50;    -999;    0.40;-999;-999;-999;-999;-999;    5;    21.3;    4.3;eor
       3490;19430301;19430331;    5;  -999;   6.70;    -999;    0.90;-999;-999;-999;-999;-999;    5;    50.9;   12.3;eor
       3490;19430401;19430430;    5;  -999;  10.40;    -999;    5.10;-999;-999;-999;-999;-999;    5;    72.3;   14.0;eor
       3490;19430501;19430531;    5;  -999;  13.00;    -999;    6.30;-999;-999;-999;-999;-999;    5;    75.8;   13.2;eor
       3490;19430601;19430630;    5;  -999;  13.80;    -999;    9.00;-999;-999;-999;-999;-999;    5;    95.9;   12.9;eor
       3490;19430701;19430731;    5;  -999;  18.00;    -999;   10.60;-999;-999;-999;-999;-999;    5;    57.4;   22.8;eor
       3490;19430801;19430831;    5;  -999;  16.90;    -999;   11.60;-999;-999;-999;-999;-999;    5;   107.6;   25.0;eor
       3490;19430901;19430930;    5;  -999;  13.80;    -999;    8.20;-999;-999;-999;-999;-999;    5;    51.4;   17.5;eor
       3490;19431001;19431031;    5;  -999;  10.30;    -999;    4.90;-999;-999;-999;-999;-999;    5;    32.6;   15.3;eor
       3490;19431101;19431130;    5;  -999;   4.30;    -999;    0.40;-999;-999;-999;-999;-999;    5;    94.7;   14.3;eor
       3490;19431201;19431231;    5;  -999;   1.80;    -999;   -1.50;-999;-999;-999;-999;-999;    5;    39.3;   13.0;eor
       3490;19440101;19440131;    5;  -999;   4.80;    -999;    1.60;-999;-999;-999;-999;-999;    5;    80.1;   18.5;eor
       3490;19440201;19440229;    5;  -999;   0.00;    -999;   -4.20;-999;-999;-999;-999;-999;    5;    55.4;    9.1;eor
       3490;19440301;19440331;    5;  -999;   3.00;    -999;   -1.20;-999;-999;-999;-999;-999;    5;    36.9;    9.2;eor
       3490;19440401;19440430;    5;  -999;   9.90;    -999;    4.30;-999;-999;-999;-999;-999;    5;    22.4;    7.2;eor
       3490;19440501;19440531;    5;  -999;  12.20;    -999;    4.40;-999;-999;-999;-999;-999;    5;    66.4;   35.3;eor
       3490;19440601;19440630;    5;  -999;  14.00;    -999;    8.70;-999;-999;-999;-999;-999;    5;    49.7;    7.8;eor
       3490;19440701;19440731;    5;  -999;  16.20;    -999;   11.10;-999;-999;-999;-999;-999;    5;    85.3;   25.2;eor
       3490;19440801;19440831;    5;  -999;  20.50;    -999;   12.20;-999;-999;-999;-999;-999;    5;    18.3;    4.2;eor
       3490;19440901;19440930;    5;  -999;  13.20;    -999;    -999;-999;-999;-999;-999;-999;    5;    58.5;   11.9;eor
       3490;19441001;19441031;    5;  -999;   9.40;    -999;    7.40;-999;-999;-999;-999;-999;    5;    40.6;    8.9;eor
       3490;19441101;19441130;    5;  -999;   5.50;    -999;    4.80;-999;-999;-999;-999;-999;    5;   120.5;   15.9;eor
       3490;19441201;19441231;    5;  -999;   2.00;    -999;    1.00;-999;-999;-999;-999;-999;    5;    51.9;    7.1;eor
       3490;19450101;19450131;    5;  -999;  -5.20;    -999;   -8.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19450201;19450228;    5;  -999;   5.90;    -999;    1.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19450301;19450331;    5;  -999;   7.90;    -999;    1.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19450401;19450430;    5;  -999;  10.00;    -999;    5.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19450501;19450531;    5;  -999;  14.70;    -999;    9.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19450601;19450630;    5;  -999;  16.70;    -999;   11.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19450701;19450731;    5;  -999;  19.00;    -999;   14.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19450801;19450831;    5;  -999;  16.30;    -999;   11.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19450901;19450930;    5;  -999;  15.10;    -999;   10.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19451001;19451031;    5;  -999;  11.00;    -999;    5.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19451101;19451130;    5;  -999;   5.40;    -999;    2.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19451201;19451231;    5;  -999;   3.30;    -999;   -0.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19460101;19460131;    5;  -999;  -0.20;    -999;   -4.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19460201;19460228;    5;  -999;   4.60;    -999;    0.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19460301;19460331;    5;  -999;   6.10;    -999;    0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19460401;19460430;    5;  -999;  11.00;    -999;    4.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19460501;19460531;    5;  -999;  13.80;    -999;    8.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19460601;19460630;    5;  -999;  14.60;    -999;   10.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19460701;19460731;    5;  -999;  18.50;    -999;   12.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19460801;19460831;    5;  -999;  16.60;    -999;   11.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19460901;19460930;    5;  -999;  14.80;    -999;    9.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19461001;19461031;    5;  -999;   9.00;    -999;    4.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19461101;19461130;    5;  -999;   6.50;    -999;    2.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19461201;19461231;    5;  -999;   0.30;    -999;   -4.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       3490;19470101;19470131;    5;  -999;  -2.10;    -999;   -6.30;-999;-999;-999;-999;-999;    5;    17.9;    3.5;eor
       3490;19470201;19470228;    5;  -999;  -4.00;    -999;   -8.20;-999;-999;-999;-999;-999;    5;    16.1;    4.9;eor
       3490;19470301;19470331;    5;  -999;   5.10;    -999;    0.50;-999;-999;-999;-999;-999;    5;    53.1;   10.2;eor
       3490;19470401;19470430;    5;  -999;  10.70;    -999;    4.30;-999;-999;-999;-999;-999;    5;    59.7;   15.3;eor
       3490;19470501;19470531;    5;  -999;  14.90;    -999;    7.30;-999;-999;-999;-999;-999;    5;    73.6;   34.4;eor
       3490;19470601;19470630;    5;  -999;  19.10;    -999;   10.90;-999;-999;-999;-999;-999;    5;    29.8;    7.4;eor
       3490;19470701;19470731;    5;  -999;  20.00;    -999;   12.00;-999;-999;-999;-999;-999;    5;    52.5;   17.8;eor
       3490;19470801;19470831;    5;  -999;  21.40;    -999;   12.00;-999;-999;-999;-999;-999;    5;    10.5;    8.5;eor
       3490;19470901;19470930;    5;  -999;  18.20;    -999;   10.80;-999;-999;-999;-999;-999;    5;    22.8;    7.7;eor
       3490;19471001;19471031;    5;  -999;   8.60;    -999;    2.40;-999;-999;-999;-999;-999;    5;    27.2;   15.3;eor
